0.19583817,0.39674035,0.18046252,0.34022388,0.53376454,0.20506231,0.123724304,0.6130045,-0.023340039,0.043355424,0.05321481,0.29278237,1.0020201,-0.04503759,0.3428741,0.58371407,-0.0012947373,0.08473599,0.7730554,-0.020334989,-0.04697786,0.40746257,-0.058120884,0.6660602,-0.025310257,0.8092735,0.14441574,0.010255799,-0.014613104,-0.012005161,0.09684795,0.048342187,0.35870263,0.400843,0.27382767,0.9384939,0.26164472,-0.0026124285,0.40288907,0.6398419,-0.0046138647,-0.07707997,-0.06061256,0.02742564,0.08396805,0.7734267,-0.004670232,0.38912275,0.54688233,0.12825258,0.30522084,0.1311152,0.70550257,0.2752685,0.57063425,-0.06001885,0.39350402,-0.020666173,0.23813711,0.53239775,0.26600537,0.049344376,0.28033543,0.42905387,0.18501505,0.41885495,0.18961577,-0.011465358,0.08159742,0.15345192,0.20211568,0.30317613,0.18331513,0.25928348,0.17912638,0.1754335,0.24648437,-0.0034991943,0.10686054,-0.011070829,-0.029884988,0.4985128,-0.006882032,0.34642577,0.69975835,0.33168587,0.5663599,-0.0040087923,0.43073606,-0.07015173,0.24647573,0.37916484,0.3256572,0.52719855,0.07740505,0.47724855,1.0037035,0.06964498,0.15264419,-0.015316034,0.053331003,-0.014954584,-0.034800913,-0.016017709,0.25912073,0.33994228,0.23412786,0.09792593,0.12811916,0.000121043064,-0.0019579455,-0.05850613,0.033953704,0.32397664,-0.0896688,0.8514636,-0.043251187,-0.003471791,-0.021319065,-0.03069978,-0.059865583,-0.034715623,0.24641411,0.42681324,0.27640915,-0.02705574,0.2335984,-0.031243516
0.1909432,0.35961533,0.3759765,-0.06942723,0.6412973,0.3589366,-0.069453776,0.7718208,0.54181695,0.04011293,0.19087595,-0.022979412,0.036368452,0.43007046,0.037317492,-0.023328386,0.23343852,-0.08178412,0.42366543,-0.019459415,-0.09899071,0.29039,-0.022155037,0.570283,-0.060217645,-0.0015055415,0.2843321,0.28994316,-0.058941882,0.5718419,-0.047094088,-0.013170065,-0.07898278,0.24152538,-0.0188721,0.8686823,-0.07649029,0.48116574,0.62726265,0.015573919,0.40571436,-0.10640196,-0.06502092,0.91152066,0.43403578,0.19009766,0.15055293,0.46194485,-0.024527675,0.03557314,0.42265195,0.110156305,0.54020154,0.63860816,0.06642336,-0.016293589,0.3212644,0.097693205,-0.0015747723,0.26040396,-0.029724697,0.5354643,0.3550866,-0.08955346,0.20448133,0.5610338,-0.01717904,-0.107961155,0.07410483,0.46202812,-0.037413638,-0.20620726,-0.05885151,0.18947908,-0.01088671,0.08584578,0.24458297,0.9251921,0.9285861,-0.0035200373,-0.07999551,0.35515517,0.11990884,0.6990796,0.14057992,0.34650627,0.3105596,-0.048461773,0.32299703,0.7747552,0.43767124,0.46700633,0.019759443,-0.075362615,0.21726032,-0.054575182,0.35999846,-0.003034835,0.10088469,-0.018860547,0.41485202,0.8240839,0.6395774,0.12510568,0.122440785,0.34318584,0.39931887,-0.0114244735,0.26042908,-0.019872,0.5337563,-0.062746696,0.11293498,0.48226467,-0.07258961,0.13196898,0.48013014,0.39899716,-0.0063137235,-0.052856077,0.17717046,-0.015838675,0.15643121,-0.0130648045,-0.002828129,0.25281683,-0.04942469,-0.0029393525
0.32749328,0.050570056,0.22740361,0.29835886,0.46665233,0.07082995,0.19234869,0.11558539,-0.02717497,0.0925367,0.27115172,0.320678,0.24172662,-0.015735218,0.68639493,0.22200528,0.19503483,0.3561207,0.40409768,-0.028464198,-0.063262686,0.27137953,0.002446074,0.35318565,0.060887564,0.12044568,0.38430446,0.25439548,0.01795448,0.124144115,0.3884595,0.046053566,0.06959546,0.15313601,-0.009248956,0.2912229,0.07449558,0.28950074,0.014859955,0.33900094,0.3111373,-0.06609943,0.21358906,0.33645797,0.005678054,0.15761378,0.09589986,0.3419475,0.28805792,-0.0023535981,0.19496745,0.22884014,0.27294454,0.36214536,0.44831446,0.045479037,-0.004109215,0.06798905,0.06510883,0.33396503,0.116600804,0.20326325,0.25037766,0.27549517,0.027800746,0.08424797,0.24936497,0.09577046,0.18254976,0.5888917,0.14133713,0.071240805,0.4269474,0.21240437,0.10716845,0.17692049,0.38563126,0.12667261,0.29614282,0.4995242,0.031837426,0.095793806,0.5453619,0.13191879,0.58527035,0.18848532,0.20499222,0.07417597,0.42932692,0.0420788,0.30929616,0.12887567,0.47928464,0.019100962,0.07556842,0.34509844,0.6882319,0.04279796,0.63738984,-0.045959547,0.013766723,0.23466128,-0.0069168806,0.038775876,0.07914325,0.14494836,0.34444624,0.37979615,0.25964785,0.07672276,0.023147617,-0.009183013,0.38027066,0.27579123,-0.008343156,0.44510156,0.19629116,0.4199448,0.15494196,0.08692322,-0.041080315,-0.03142228,0.41561767,0.15058437,0.26760373,0.053026993,0.04783819,-0.0033693917
0.0116571225,0.2613134,0.52748233,-0.041951492,0.10707242,0.2602154,-0.0026927982,0.44510326,0.19191216,-0.0073216665,0.123530924,0.30744898,-0.0057380395,0.31001428,0.30081254,-0.0048401793,0.2989934,0.37451923,0.6595862,0.0036735795,-0.04749672,0.5455178,0.009370651,0.07425158,0.1302369,-0.024218604,0.04369224,0.29961342,-0.018564785,0.23878129,0.14932433,0.114252865,-0.004495726,0.006591223,0.35881466,0.33880308,0.010309083,-0.022654932,0.12095846,0.44771093,0.08687477,-0.04206846,0.14286615,0.32741076,0.6083966,0.19633138,0.5219785,-0.0018816184,0.16528034,-0.027776135,0.40510732,-0.012059852,0.53632134,0.24259639,0.31086,0.28574485,0.020876084,0.41064656,0.13658069,0.14154999,0.05473683,-0.0066182576,0.5801831,0.0766238,0.3262378,-0.024274454,-0.014253265,0.15000266,0.06548554,0.17003265,-0.010524297,0.06280196,0.29467663,0.3413725,0.013877517,0.13168857,0.15374175,0.12242544,0.2553056,0.22368225,0.0068213753,0.18211271,0.04351942,0.20571366,-0.041318562,-0.0047824993,0.20623109,-0.012483787,0.0013975129,0.47951472,-0.007900887,0.13984732,0.34190875,0.47718263,0.08058937,0.21757907,-0.01179052,-0.0037165496,0.29957572,-0.069317006,0.029404994,0.3720804,0.26583254,-0.00893674,0.10514644,0.1127679,0.47702762,0.18820591,0.12384451,-0.011957215,0.20784625,-0.042652976,0.20021497,0.3820949,0.23249719,0.19970968,0.41997552,0.2563718,0.16095322,0.065464124,-0.0130579835,-0.048149955,0.5033578,0.20191437,0.33409816,0.10036577,-0.0014219612,-0.021897692
0.16948943,0.2288675,0.8166881,-0.13015905,-0.0037636147,0.49735045,-0.058364745,0.30149972,0.022494767,-0.043145187,-0.02808711,-0.022630772,0.1902956,0.34757903,0.14225902,0.09555631,-0.058336873,0.22164558,0.26159245,0.25946444,-0.043753367,0.45082185,-0.02273357,0.3106641,-0.08282385,0.27317485,0.44048426,0.58397216,0.26466918,0.2572941,-0.018594211,0.49093735,-0.0068510263,0.29209054,0.09388152,0.38876814,-0.012130134,-0.012959312,0.9566648,0.13123873,0.9124402,-0.10568895,0.34609187,0.11469011,-0.0014950208,0.3002162,0.18372406,0.32571232,0.15844443,0.0067426115,0.27767485,0.16157606,0.36963558,-0.0028498613,0.40241575,0.08791107,0.14861287,0.16905802,-0.042459678,0.19228142,0.4587986,0.18896766,0.4755195,-0.033553667,0.14468704,0.23252091,-0.040134456,0.080159694,0.001774881,0.31847265,0.071653046,0.44391266,0.23025885,0.9867957,-0.0039050558,0.050545514,0.8607266,0.11733627,-0.06191964,0.07370582,0.3991658,0.5670066,0.101652056,0.50112265,0.19228005,0.38647464,-0.027338166,0.0909964,0.21015315,-0.03847733,-0.010480761,0.05136822,-0.02565525,-0.010244491,0.24025981,0.05716416,0.22388603,-0.050069507,0.25609162,-0.09913251,0.1436042,0.06724578,0.45620975,-0.005471909,0.5309969,0.07774727,0.21080244,0.07484045,0.31159103,0.04887771,0.2514195,-0.0663697,0.48749614,0.32793424,-0.029694704,-0.0050621163,0.17895232,0.02251513,0.38871956,-0.0020743967,0.10652346,-0.060355015,0.57471776,0.47675413,-0.0066106766,0.07139525,-0.015626615,-0.02520807
-0.014321125,0.39671868,0.37666893,-0.03847503,0.26833972,0.24667875,-0.027649468,0.28680745,0.13490686,-0.004803546,0.06944813,-0.020450938,0.5611561,0.55187684,0.045592673,0.050406396,0.07817978,0.021260232,0.44346115,0.3788825,-0.034496505,0.3503728,0.02658404,0.09909292,-0.019546423,0.16026635,0.23026317,0.23488663,0.20907454,-0.017161021,0.011997979,0.33632627,0.24874645,0.22594592,0.3239013,0.25209844,-0.0047870595,-0.04095888,0.25990447,0.23244801,0.6749621,-0.05192044,-0.042897902,0.14943397,0.18731806,0.48924932,0.7172332,0.3562928,0.3584294,-0.03409248,-0.011867031,0.014859647,0.44703797,0.16029409,0.37011883,0.11255707,0.021386147,0.48017424,0.16692384,0.13054916,0.021665927,0.75995564,0.30079344,0.2427342,0.2525437,0.27730122,0.13877511,0.15845248,-0.010486626,0.46153894,0.06133259,0.7707625,0.3498431,0.5062902,-0.003516669,-0.042427935,0.033351526,-0.02154849,0.058591634,-0.036248993,0.27045375,-0.008425111,0.35464463,0.16483936,0.19432166,0.03881035,0.124835506,-0.007624204,-0.0071799555,0.12754689,0.015275635,0.3088195,0.16564262,0.29916033,0.03065972,0.32523018,0.19725606,-0.014249645,0.4181506,-0.09275211,-0.014760486,0.11097049,0.100153044,0.1622872,0.49590302,0.104935884,0.29770485,0.677136,0.5823267,0.15016943,0.100243285,-0.036356,0.15952393,0.27933416,0.18992591,0.09128508,-0.0023037985,0.23864534,0.50427765,0.063207954,-0.021796929,-0.031391215,0.3674853,0.31092703,0.15674755,0.3053329,0.09426154,0.2480459
0.23684229,0.29360703,0.6481396,-0.046727013,0.03069558,0.15384477,-0.012974724,0.24803966,0.18656129,-0.016874356,0.26258552,0.18091431,0.10643907,0.6068998,0.24807286,0.107116856,0.12989658,0.21733752,0.44497374,0.17339,-0.06856385,0.18955602,0.14975353,0.0978216,0.23145565,0.19514972,0.388675,0.18816486,0.2221431,0.121538,0.104606345,0.33374873,0.27507696,0.24345371,0.33267084,0.27792004,0.10210285,0.14005712,0.15753767,0.38355145,0.4070113,-0.037239507,0.30781674,0.37011397,0.10603977,0.23782912,0.57611674,0.0878275,0.2090187,-0.016958589,0.11112476,0.070048094,0.22399671,0.29823306,0.31736648,0.32301635,0.093686104,0.2585488,0.022669973,0.17153259,0.09234673,0.38859144,0.21115486,0.33565643,0.21378864,0.013283046,0.12466857,0.15697828,0.03395054,0.29282776,-0.013369611,0.3039812,0.3189813,0.22671062,0.27499068,0.071546316,0.1095977,0.122681394,0.16410568,0.19711745,0.15987489,0.22727428,0.27071092,0.2458219,0.2520245,0.1997272,0.1283542,0.051860098,0.23864381,0.1902138,0.06705594,0.009497875,0.11395551,0.12184416,0.30405474,0.17886432,0.19677106,0.020317445,0.37198192,-0.066876315,0.08317976,0.351429,0.25025475,0.25776428,0.31211787,0.13134599,0.23481956,0.43936893,0.3464031,0.07092191,0.1993936,-0.022693057,0.39382532,0.19898129,0.10162948,0.033188112,0.24362822,0.24778372,0.32386065,0.12566519,-0.018866984,-0.017957691,0.4724445,0.28072593,0.085983574,0.16592674,0.124188215,0.14558883
0.15491463,0.40504193,0.60178185,-0.05404718,0.074378915,0.12866421,-0.04347646,0.15085468,0.25428614,-0.033775736,0.23455395,0.29307365,-0.003914022,0.6952216,0.38683608,0.12428365,0.086335346,0.25016248,0.30444375,0.099737346,-0.056746263,0.19643624,0.16360489,0.15714951,0.3717577,0.09408115,0.3371184,0.11523275,0.24189636,0.09819946,0.06573467,0.18520096,0.26937822,0.16134061,0.21735655,0.2868035,0.13713537,0.20323893,0.28307378,0.38658604,0.49041831,-0.049456492,0.2998972,0.22642271,0.14811745,0.27858225,0.58748245,0.02278266,0.29691243,-0.015388577,0.28930798,0.04638841,0.17990702,0.28163117,0.2718232,0.25520074,0.11845199,0.35929683,0.047388144,-0.0036384768,0.060924903,0.20119603,0.27486783,0.18610325,0.093514584,0.072223075,0.072779804,0.07126156,0.031492803,0.32563853,-0.03230699,0.38585386,0.13888878,0.29616186,0.21606253,0.11256167,0.129572,0.08738993,0.11969755,0.12487282,0.20276913,0.061224036,0.36221507,0.1614106,0.34059864,0.24594027,0.14562108,0.052059814,0.23108758,0.10812472,0.058134932,0.0497007,0.10079752,0.10969585,0.41763926,0.15871862,0.27136168,0.13895091,0.45074788,-0.08014286,0.12001707,0.41060728,0.33127978,0.21322395,0.25347766,0.108448535,0.09619421,0.37515002,0.31125733,0.13655944,0.03645721,-0.023569364,0.32038212,0.22968403,0.120799735,-0.0143038975,0.32789183,0.1015283,0.32580006,0.26000404,-0.02085646,-0.020165762,0.5968858,0.17055649,0.040270887,0.1935337,0.118101135,0.19700062
0.1203959,0.08919251,0.31770572,-0.034995597,0.08916266,0.57319266,0.3435397,-0.0135368705,0.277155,-0.03249058,-0.016585577,0.083367564,0.24100415,0.40276733,0.6573812,-0.0022127707,0.7956012,0.16129558,0.019843318,0.036993396,-0.11003851,-0.03638376,0.12056209,0.38901365,0.47315067,0.6181468,0.60026956,-0.025972327,0.21842015,0.6280051,0.589619,0.2359747,-0.07099026,0.13995527,0.3770228,1.2286865,0.091540046,0.35384485,0.39106217,0.430729,0.7920143,0.22839777,0.7299465,0.55649275,0.13589853,0.08746198,0.18519206,0.11386691,0.9705674,-0.030213714,0.24342918,0.15434733,-0.04792944,-0.044829696,-0.09483897,0.29333937,0.089654796,0.41823545,0.19186652,0.7847703,0.14600874,0.7324157,0.26765227,0.68196535,0.13633882,0.19698408,0.65650904,-0.01784777,0.18548362,-0.05521911,0.49977815,0.40077683,-0.09399979,-0.021635232,0.22703212,0.4120634,0.09701918,0.042004053,0.36675814,0.59339136,0.040657215,0.17570543,0.051533613,-0.012176305,0.2609835,0.17217505,-0.056953598,0.14999299,0.6923631,-0.06952933,0.075935476,0.60766643,0.035737477,0.472969,0.07786679,0.088212475,-0.032673124,-0.030946156,-0.0237971,-0.12324748,0.30369794,0.6741034,0.021935098,0.2642367,0.29286906,-0.03932483,0.25548312,-0.00072384777,-0.020567419,0.34779447,0.29263264,-0.040470637,0.049807526,0.24108936,-0.08249665,-0.009730536,-0.0774365,-0.028183842,0.04665528,0.42153025,-0.029114587,-0.03919847,0.32105106,-0.03586151,0.22719657,0.17284578,0.14074247,0.21060432
0.3295378,0.073106766,0.050540566,-0.0035150938,0.69036764,0.23609601,0.2255568,0.13018043,0.2833845,0.13934061,0.22174004,0.1076174,0.4429205,-0.015886765,0.6124748,0.032470554,0.17524146,-0.0058814334,0.37774125,0.20243765,-0.074798435,0.13580075,0.072471485,0.40946725,0.014470309,0.3749999,0.2880585,0.24418995,-0.008828534,0.119674474,0.20087977,0.40727812,0.16826597,0.2949551,0.23576003,0.55546635,0.17498213,0.05710116,0.23149243,0.3838006,0.3096479,-0.04960319,0.15279172,0.29108882,-0.018719649,0.16017418,0.17266952,0.58505553,0.14514361,-0.003384235,0.10851292,0.1115455,0.46413538,0.09386712,0.36926174,-0.0036277415,0.12844497,0.057479996,0.3556482,0.10099143,0.20334461,0.49653536,0.23012964,0.52519464,0.12565205,0.05378317,0.13292001,-0.01037725,0.064026505,0.36680144,0.28031495,0.36214194,0.3178143,0.25599685,0.58680916,0.18770953,0.09680287,0.12992987,0.13750508,0.17987725,-0.0059294985,0.12076465,0.46729702,0.40091878,0.23244607,0.113893986,0.20820424,-0.0034238235,0.17641991,-0.035987537,0.31286487,0.39543426,0.51576656,0.094013505,-0.021471864,0.43262172,0.53857225,0.06996817,0.5034204,-0.05557186,0.2071357,0.2088112,0.14219673,-0.028951079,0.15920928,0.379328,0.28219232,0.19185133,0.2716424,-0.004480189,-0.011274683,-0.024908287,-0.012355834,0.366493,-0.033310752,0.43177602,0.060952708,0.256134,0.24731524,0.27433842,-0.045285653,-0.042247556,-0.010412614,-0.0033687397,0.065454684,0.15655218,0.44516236,0.33499786
