1,-0.051741727,-0.09596591,0.3637698,0.89035755,0.99237025,0.09020098,0.45947763,0.23099437,-0.05436656,-0.14180599,0.117126785,0.27765357,0.0037143333,0.9856534,0.43872333,0.20103538,-0.0064095818,0.3076347,-0.04771156,0.112580754,0.069521405,0.65681803,1.2144692,0.092560485,0.80874413,0.98372686,0.46032786,0.28998196,0.2637114,-0.027094573,-0.09860265,-0.028487265,0.75537807,0.73783046,0.1303494,0.31313747,0.3755026,0.4505291,-0.007334965,-0.048071068,0.9581597,1.1919674,-0.16981153,-0.07265782,0.82395166,-0.03780631,-0.07113247,0.159124,0.18455304,0.60929984,0.044081256,0.34754625,-0.10479535,0.44983923,1.0220455,-0.017598484,0.112932205,-0.11329179,0.3929026,0.06298377,0.6633409,0.72459495,1.563903,-0.084071696,0.19692205,-0.17196216,0.009975684,-0.0074986056,0.033314444,0.27213177,0.90452135,0.66888523,0.77412397,0.55928326,0.33865732,-0.09626746,-0.15589495,-0.05379025,-0.010233954,-0.037133913,0.35980588,0.57039773,-0.1452975,0.18688373,0.34187853,0.6849165,0.1578773,-0.05147761,1.3116902,0.5389614,0.20866032,0.6691408,0.42260003,0.76409525,-0.020151857,-0.071321025,-0.0746596,0.42709512,0.428463,0.088911854,0.1909136,1.4262719,0.810666,0.8229423,-0.031123418,0.030126965,1.7261193,1.2539573,0.40759614,0.19899565,-0.06445505,-0.015635977,-0.024992999,0.74563116,-0.028348068,0.29186353,0.47268492,0.7833092,-0.021787478,-0.06983249,0.50616056,0.050926,-0.008919801,2.1467767,0.19707406,-0.037219625,0.24093238,1.1107845
32,-0.13090174,-0.09059581,1.2044725,-0.022595195,-0.07744282,0.9836863,-0.079070576,0.2615926,-0.08313919,0.08314962,0.12046095,0.34810507,0.025499959,1.1699479,1.9853615,-0.057092555,-0.02170351,0.2613964,0.37059128,0.34386876,-0.023497747,0.87575567,0.028239133,0.47609648,0.21752012,0.036674198,0.89417076,0.15918255,0.94652283,-0.004018104,0.23045418,0.16956979,-0.012740816,-0.009737623,0.09488059,-0.06587582,0.6825672,0.47882074,-0.042354614,-0.018361693,1.180902,0.07572986,0.1333599,-0.044881057,0.5360627,-0.0051638572,-0.14268073,1.5681007,0.61079717,0.7776833,0.88461596,0.13800243,-0.05846232,0.31425607,0.35753694,-0.024253126,0.5214855,-0.065460995,0.32202965,0.23902248,0.42594567,0.5717381,-0.0062016915,-0.10912224,0.073905274,1.3802774,-0.064460054,0.15345487,-0.06377581,0.6262816,0.5185953,-0.047462467,0.3273774,-0.04570914,1.5246407,-0.070470266,-0.082465015,0.5453046,0.4961208,0.44103643,0.41258252,0.28536072,0.61124647,-0.015678974,0.56868637,0.5950725,0.4772578,0.7090193,0.38144976,0.5642404,0.13467778,0.1673013,0.9655036,0.78736496,-0.021646986,-0.006670566,-0.06662726,0.037434887,0.43211308,0.87279916,0.014290899,1.954736,0.47246662,-0.00985342,0.17216414,1.1917263,0.24384926,0.14619765,0.117196344,0.956467,-0.029988397,0.93339103,0.25190765,0.8969715,0.108215354,0.265798,-0.007414522,-0.03052541,0.22026405,0.2338795,0.5290122,0.21344803,-0.01118304,0.50971925,0.31734386,0.47503537,0.43806702,-0.008568272
39,-0.23700383,-0.3200809,-0.2520056,0.5932102,-0.23354737,-0.10085163,-0.25616363,-0.20624553,-0.16500126,-0.1774348,1.5675303,-0.14579836,-0.12446326,-0.12084961,-0.38240874,-0.22937658,-0.10078297,-0.35107547,-0.4527665,1.168488,-0.13126734,-0.17925295,-0.09018177,-0.1406154,1.2800547,-0.29166192,1.0998157,-0.031229248,-0.2374156,-0.06664534,-0.12598807,-0.13562325,-0.037707932,1.40911,-0.2453494,-0.18608671,-0.039277997,-0.0012408416,-0.08953918,-0.3343062,0.98966724,-0.29587927,-0.14111136,-0.13318436,1.697252,-0.3287624,-0.25139382,-0.09805273,-0.10044171,-0.20788984,-0.14278208,-0.09728768,-0.054128494,1.8075655,0.694414,-0.16576748,1.0162855,-0.296503,-0.2848266,-0.28445318,1.2485433,-0.26675054,-0.09933597,-0.14561228,1.0345355,-0.20825028,-0.31083688,-0.113382,-0.079812646,0.74094594,1.0904729,-0.1638098,0.011682861,-0.29234186,3.355304,-0.16125213,-0.17008139,-0.16793591,-0.09410956,-0.30109283,0.9956709,-0.2114379,-0.07853866,-0.22012265,-0.27746305,0.4544972,-0.1247374,-0.186659,-0.37514436,-0.20008862,-0.5365332,-0.27309403,-0.23317786,2.0193121,-0.17003733,-0.30776212,-0.1958968,-0.13872083,-0.53061974,0.13990615,-0.27523443,-0.24617703,1.3456814,-0.16491358,-0.106120184,-0.022148134,-0.17918502,-0.11824157,-0.058576055,-0.38468924,-0.21041754,0.8782858,-0.08391293,-0.15827079,-0.2942274,-0.39490283,0.8447334,-0.27104852,-0.12793113,-0.3010221,-0.4737362,0.5166662,-0.3361033,-0.05228473,-0.09533733,-0.118933,-0.11016984,-0.12137707
285,-0.23743618,-0.2049245,-0.16670378,0.6376871,-0.24692813,-0.20146298,-0.34498808,-0.0030819243,-0.24849331,-0.18935362,1.8614198,-0.1577392,-0.15461054,-0.10087283,-0.34015355,-0.1692924,-0.08920851,-0.22420242,-0.22650225,1.163142,-0.15873073,-0.14893559,-0.097436644,-0.06117282,0.9900941,-0.2526492,0.8413233,-0.17004119,-0.028295947,-0.13653283,-0.1348606,-0.21626723,-0.05722205,2.2702634,-0.036724016,-0.22896288,-0.12321748,-0.20175067,-0.15994494,-0.28974196,0.5008634,-0.14452706,-0.19879337,-0.16644163,1.9388785,-0.049747586,-0.1945137,-0.14276126,-0.15845473,-0.16486028,-0.18244264,-0.2486469,-0.021527557,1.5481217,0.23133607,-0.24128187,0.7585414,-0.16362514,-0.18589808,-0.35882053,0.91064304,-0.22899322,-0.051503133,-0.078425266,0.9240602,-0.2183045,-0.26093277,-0.04555556,-0.17785494,0.64011693,0.9845725,-0.068542846,0.594894,-0.3417027,3.1384223,-0.31095597,-0.13920844,-0.10215348,-0.22617748,-0.23740946,1.8929272,-0.19762267,-0.0514819,-0.38084078,-0.32856035,0.5195009,-0.27782956,0.12473189,-0.3158234,0.07758313,-0.5097178,-0.009149946,-0.31145525,1.514138,-0.11664226,-0.14003262,-0.14001894,-0.13972887,0.082313344,-0.16056389,-0.30157998,-0.0670056,1.5717087,-0.04449136,-0.15588893,0.24306764,-0.27845538,-0.0925124,-0.14994167,-0.3988646,-0.10259453,1.07791,-0.05598848,-0.030996492,0.1589021,-0.2215117,0.03043409,-0.05414153,-0.20085178,-0.20249808,-0.06271868,0.64668494,-0.15138373,-0.0046620863,-0.14531945,-0.09520098,-0.16108239,-0.22941557
217,0.014894452,-0.11782398,0.83884865,0.7273887,-0.024756422,0.096182354,0.5937323,-0.08596846,0.3608814,-0.2497798,0.45034182,0.8607049,-0.043288495,-0.023470193,0.5187428,0.25079855,0.6151975,-0.0131915985,-0.026239414,1.2468265,-0.021336189,0.011836596,0.48331484,0.05221029,0.5149824,0.12268323,1.1169163,1.0504752,0.09380435,-0.050598245,-0.025984664,0.3718431,0.31687126,0.17734487,0.07620829,0.050934214,0.13510656,-0.049748816,0.09420264,-0.19930218,0.57609445,-0.06409191,-0.12865913,-0.20348385,1.12628,-0.18830545,-0.086682834,-0.011012181,0.0021428652,0.6803183,0.22878325,0.842739,-0.15962979,1.3323834,0.27937073,0.102038376,0.4074467,-0.01201192,-0.0041679083,-0.015960693,0.5870157,-0.09103282,0.23171313,-0.044352256,0.5221895,0.32210338,0.9106793,0.82865494,-0.11498026,0.16449127,0.42271125,-0.03293607,0.24951088,0.050881915,1.7433456,0.29290554,-0.21592307,-0.006693441,-0.0064156414,0.82493734,0.7069117,-0.049286675,-0.05024391,0.8163007,-0.1146644,0.21170391,0.6977926,0.038601898,-0.073892035,0.2849156,1.3159798,0.7353221,0.25612566,0.86738133,-0.28475574,-0.05081251,-0.03856111,-0.12224843,-0.02312621,0.04220254,0.2726128,-0.18965124,0.629038,0.67424905,-0.076668374,0.011973834,-0.15675786,0.18307364,-0.0057284436,-0.08398798,-0.02987284,0.6411269,0.43523908,0.08016501,0.2281601,-0.05274203,0.6815064,0.9046928,-0.09837645,0.15104039,0.29494324,-0.027693996,0.2809673,0.044332754,-0.026581004,0.08918945,-0.029312534,-0.0009292247
385,0.09300035,-0.041559014,0.84066635,0.40282488,0.030926853,-0.0036604572,0.6279521,0.18611938,0.011447065,-0.0141032385,0.34642753,0.4518689,0.13169491,1.0593749,0.26791966,0.25961924,0.119403824,-0.050421435,0.5614582,0.13838744,0.38691118,0.51368195,0.71881425,0.5254823,-0.018302396,0.3118149,0.22541387,0.13240069,0.76760006,0.112785175,0.25558695,-0.002592744,0.23654847,0.10268204,-0.02508056,0.33204094,-0.033049267,0.2968577,-0.04052503,-0.00601373,0.25294152,0.37908497,-0.054090656,-0.006693487,0.3367062,-0.0077585015,-0.0049919854,0.72850525,0.4888324,0.20764548,0.15538175,0.58767176,-0.036366828,0.21202075,0.034983892,0.0393929,-0.053527724,-0.013645132,0.57715595,0.027895318,0.20986125,0.6568712,0.8165525,-0.01598064,-0.010832664,0.48065567,0.02664579,-0.034782346,-0.013737534,0.28749773,0.40510473,0.532682,0.2591278,0.34911358,0.42200595,0.030205317,-0.05085292,0.17730978,0.14684148,-0.0024677352,0.06677428,0.0061246385,-0.015431325,0.08307336,0.4600368,0.5132828,0.34595355,0.14859354,0.42654955,0.2521559,0.5556811,0.14869636,0.9952316,0.43280017,0.31392938,-0.042957414,-0.0019965186,0.005806049,0.3025258,0.10371085,-0.014971921,0.39465973,-0.007810332,0.593482,0.07778335,0.015959593,0.86831605,0.01723754,0.4032357,0.74303776,-0.03846168,0.122573964,-0.0152062345,0.30151033,-0.009385802,0.8511525,0.068870336,-0.01827421,0.39686546,0.3129254,-0.0043953913,0.3938104,-0.005684592,0.058305215,0.4654787,-0.03295786,0.41912445,0.35090876
199,0.06783636,-0.037200764,0.71083593,0.40739408,-0.015428061,0.022993194,0.6688369,0.29133236,0.01084928,-0.024888156,0.40793505,0.46136063,0.2954069,1.0836174,0.16829818,0.2765937,0.2403513,-0.038632598,0.5023573,0.29502907,0.37714717,0.53082716,0.52285147,0.51171285,-0.024958268,0.35794184,0.17852467,0.20327587,0.79842687,0.1355789,0.31956017,0.11524036,0.25214806,-0.0018724207,-0.013286169,0.23798399,-0.01744246,0.33100438,-0.053186636,0.00578828,0.14753687,0.25971425,-0.047230948,-0.005438824,0.23967624,-0.004384534,0.1061857,0.6691303,0.48849875,0.2361489,0.10445361,0.5260552,-0.046039533,0.16327797,-0.011775175,0.040581584,-0.060881436,-0.011330371,0.36907127,-0.00760051,0.1841937,0.6856064,0.87309295,-0.00016925638,0.08433926,0.36507767,0.039918672,-0.034697108,-0.031328138,0.3148985,0.29366577,0.5567594,0.09229999,0.39753893,0.43965676,-0.0016245274,-0.06521895,0.11441071,0.2670745,-0.020115178,-0.00736757,-0.011679781,-0.023866793,-0.027234713,0.3349858,0.6777623,0.49738574,-0.020758932,0.27685344,0.24683678,0.4905908,0.101449095,1.0406692,0.3680832,0.3370908,-0.06777119,-0.013493173,-0.0045877052,0.19124176,-0.0017160814,-0.022905154,0.31540927,0.04743678,0.48737514,0.011138774,0.050688908,0.75810707,-0.0050967443,0.4197722,0.71922916,-0.023639645,0.15282468,-0.0028993383,0.2717931,-0.0042266003,1.0727258,0.32775706,-0.029677367,0.42330962,0.35913086,-0.0017155175,0.3108089,-0.03431659,0.049804952,0.4650534,-0.054466307,0.4551049,0.26243013
731,-0.2954841,-0.21298805,-0.36610663,0.43699747,-0.1621477,-0.26540646,-0.38422087,-0.14092635,-0.22188798,-0.22414874,1.3839712,-0.15410094,-0.07879857,-0.2406549,-0.5246737,-0.27473745,-0.15907203,-0.4234847,-0.44488,1.4162552,-0.25264606,-0.24628353,-0.15267442,-0.11930823,1.2059485,-0.36288282,1.0687528,-0.12635644,-0.2629992,-0.09864135,-0.23446798,-0.18164499,-0.019768337,1.3452436,-0.2354496,-0.2333943,-0.26108038,-0.15329681,-0.18646647,-0.3421721,0.77111286,-0.31469434,-0.15566678,-0.1113912,1.5891877,-0.2840266,-0.3198442,-0.24045365,-0.11366022,-0.34957206,-0.24342985,-0.20165776,-0.09824844,1.5246688,0.49519053,-0.18373202,0.8303521,-0.28781518,-0.507724,-0.41649958,1.0779793,-0.37280107,-0.098175324,-0.15242836,1.0751176,-0.28827032,-0.29504022,-0.21577857,-0.06225446,0.60543525,1.0555364,-0.25671783,0.041419186,-0.24738348,3.3780477,-0.30312058,-0.09905928,-0.36901116,-0.3307626,-0.5903126,1.0144472,-0.24388027,-0.28360432,-0.31187204,-0.42093238,0.44827834,-0.20497446,-0.2518538,-0.36728743,-0.28951678,-0.7370598,-0.20914578,-0.43205443,2.1065288,-0.30069944,-0.25616077,-0.24409977,-0.1310921,-0.5564216,-0.10079267,-0.38639063,-0.35841432,1.418679,-0.20185554,-0.15655906,-0.06299926,-0.19115303,-0.2063489,-0.1376736,-0.5125913,-0.14138949,0.9783803,-0.16207473,-0.18459733,-0.26507312,-0.49043256,0.60926235,-0.21875115,-0.27617487,-0.30830216,-0.44743633,0.5247137,-0.3518109,-0.16009264,-0.1820129,-0.22581564,-0.19538163,-0.15958205
620,-0.108441226,-0.069810815,-0.04615725,-0.024366941,1.8135495,-0.20584917,-0.09833306,0.023629239,-0.093510404,-0.21765462,0.50332016,-0.031067416,0.030794505,-0.18326974,-0.11021047,-0.14798576,-0.3082218,-0.044610824,-0.12212538,0.999866,-0.190226,-0.23543377,0.5183242,-0.119133726,0.6819791,0.34299865,0.88218373,-0.19295558,0.50676787,-0.08626529,-0.08488499,-0.20162275,-0.051524907,0.9929353,-0.01115293,-0.17095697,-0.05200739,-0.05979789,-0.1330949,-0.30586192,0.79074603,0.3902341,-0.17402421,-0.20058663,1.0021143,0.5579025,-0.11707791,0.5257417,-0.048514392,-0.014859903,-0.012808806,-0.15740035,-0.24777925,1.16026,0.7567947,-0.07251681,0.86227113,-0.1800117,-0.20398782,-0.10743517,0.76518124,-0.15329699,-0.027745366,-0.041559648,0.81905913,-0.2817944,-0.08484595,0.29095605,-0.15990107,0.48113087,0.7534828,-0.2293667,1.063274,-0.03972523,2.220641,-0.1328256,-0.1093375,-0.050107267,-0.34690705,-0.119778804,1.4958951,-0.093579285,-0.22862072,-0.3200172,-0.22486392,0.71470314,-0.16938588,0.4209875,0.44914752,0.7757503,-0.07232241,1.2389961,-0.07629399,1.1471732,-0.3488132,-0.1089861,-0.05484146,-0.21575804,0.2499235,-0.0943641,0.3428688,0.1683582,1.2781174,0.9042667,-0.21206808,-0.18615547,-0.11293449,0.6902816,-0.15047227,-0.11384105,-0.04860051,1.8961383,-0.007153012,0.44151312,0.46063623,-0.16359745,0.09821968,0.5875626,-0.16736583,-0.2627515,-0.08272908,0.44056925,0.9573734,0.5680507,-0.0661823,-0.0753566,0.12899789,-0.06214531
554,-0.12645976,-0.039400104,-0.11050649,-0.02258368,1.8390249,-0.19536075,-0.12430803,-0.0016861847,-0.16134061,-0.20819044,0.5795224,-0.007814852,-0.0011844778,-0.2393273,-0.12179702,-0.14368108,-0.28121153,-0.042772114,-0.15000987,0.9392687,-0.16623539,-0.20667334,0.53301525,-0.13535258,0.58963096,0.2252674,0.96513325,-0.18032439,0.3900437,-0.10186191,-0.13098292,-0.21424599,-0.054247726,1.0638412,-0.05126163,-0.15595339,-0.04160681,-0.035669487,-0.07371036,-0.28657582,0.75835884,0.5286294,-0.13253573,-0.20228581,1.0940262,0.52131206,-0.16915034,0.58693075,0.034813106,0.24145731,-0.095897384,-0.13313933,-0.29675147,1.0331914,0.70916235,-0.043310385,0.8717313,-0.117804006,-0.20156625,-0.080852814,0.7711143,-0.17026244,-0.02750588,-0.06116266,0.84139216,-0.28068796,-0.083899505,0.40960473,-0.11004865,0.34699938,0.7496773,-0.2077734,1.2169019,-0.060104337,2.2736256,-0.111981586,-0.15984534,-0.03162734,-0.3287323,-0.16853802,1.3782357,-0.09711795,-0.22892688,-0.28788185,-0.21648471,0.6456884,-0.18458617,0.37641975,0.47321606,0.7158538,-0.101089,1.3872432,-0.08148428,1.1000555,-0.33726558,-0.07559898,-0.061007876,-0.20434561,-0.011615205,-0.093338735,0.44455016,0.1743961,1.1023326,0.936274,-0.1989801,-0.18688376,-0.14175992,0.7668101,-0.16637148,-0.1403551,-0.021468049,1.9239138,-0.01187474,0.4635658,0.5801625,-0.14278439,0.063701615,0.6096263,-0.18090372,-0.26973483,-0.12096808,0.37075377,0.83540833,0.53056884,-0.08305308,-0.094796374,-0.0010998417,-0.09076445
